arm,k,domain,A_triad,TS_mean,SR_mean,Rel_mean,genesis_rmsd_vs_ref,Ag_agreement_vs_ref
mlp1_r4,16,Healthcare,0.7140058854876913,0.9149343477914398,0.8213333333333332,0.8392906294786151,0.0249069211403578,0.9701986754966888
attn1,16,RLV,0.7385526836593339,0.9141379856454768,0.8589166666666668,0.8612129574984627,0.0697505654355909,0.9358695652173912
attn1,16,Healthcare,0.6999883258051746,0.9157534275668568,0.84575,0.8453282548634078,0.0987820289996925,0.8962472406181016
mlp1_tanh_s018_r2,17,RLV,0.6974624964439521,0.9155713458383358,0.8875833333333333,0.8598046558764659,0.0,1.0
mlp1_tanh_s018_r2,17,Healthcare,0.7354247435479394,0.9159470879865504,0.8140000000000001,0.8400393709470219,0.0,1.0
mlp1_relu,17,RLV,0.7026057917758809,0.915980677111396,0.8936666666666667,0.8634424578165582,0.0577989242572018,0.9702176403207332
mlp1_relu,17,Healthcare,0.7180482273169488,0.9154759754991212,0.8175,0.830424198843847,0.0674687614162615,0.9406593406593406
mlp2_tanh,17,RLV,0.7134409795081335,0.9161317304843808,0.88275,0.8627950715282736,0.0989172378466169,0.9232531500572738
mlp2_tanh,17,Healthcare,0.7282890194720025,0.9161684066592616,0.8271666666666667,0.843877459353703,0.0759517156721575,0.9175824175824177
mlp1_s009,17,RLV,0.7040077395358244,0.9162208083707508,0.8975833333333333,0.8650817972121695,0.0333844804464472,0.9782359679266897
mlp1_s009,17,Healthcare,0.7282067459210625,0.9159302716467904,0.81975,0.8395808249167858,0.0339697301806104,0.9725274725274724
mlp1_s036,17,RLV,0.6805231365628509,0.913464523164392,0.8109166666666667,0.8228858369778621,0.0656918367648947,0.9083619702176404
mlp1_s036,17,Healthcare,0.7406948227302171,0.9152847176332606,0.7735,0.8146655645693589,0.0623609962085374,0.9153846153846154
mlp1_r1,17,RLV,0.6986546880138677,0.9155543638803272,0.8836666666666667,0.8588731381256801,0.0128093881195267,0.993127147766323
mlp1_r1,17,Healthcare,0.7391860726952061,0.9161493503879512,0.8193333333333334,0.8425536270201676,0.0171551519523204,0.9813186813186812
mlp1_r4,17,RLV,0.6922086455160062,0.914581589917852,0.85775,0.8522058297618483,0.0356609434802526,0.9541809851088202
mlp1_r4,17,Healthcare,0.7306995268058601,0.9158164206314512,0.8046666666666666,0.8325602038406658,0.0215137226238356,0.9736263736263736
attn1,17,RLV,0.7075738210492633,0.916520209466115,0.89425,0.8652029323106312,0.0493532852489655,0.9713631156930126
attn1,17,Healthcare,0.7125877324567392,0.915241122180858,0.7893333333333333,0.8174096563839024,0.0786822686215202,0.9241758241758242
mlp1_tanh_s018_r2,18,RLV,0.6882005991727986,0.917042677235218,0.8385833333333332,0.839218258825209,0.0,1.0
mlp1_tanh_s018_r2,18,Healthcare,0.6974490479247392,0.9146902981370946,0.7939166666666668,0.8269925791784672,0.0,1.0
mlp1_relu,18,RLV,0.6986440092340339,0.917288310810776,0.8434999999999999,0.8409147795986676,0.0312811418056453,0.9846491228070176
mlp1_relu,18,Healthcare,0.6842123342530443,0.91459139367137,0.8020833333333335,0.8274807642717864,0.0342086230615846,0.9787472035794184
mlp2_tanh,18,RLV,0.6872672392376606,0.9176120818889733,0.8853333333333333,0.8516958368147906,0.0849871397685912,0.9067982456140352
mlp2_tanh,18,Healthcare,0.6748783325387535,0.9138572485099506,0.79625,0.8235160212953232,0.0638004067385148,0.9317673378076062
mlp1_s009,18,RLV,0.6957517032110312,0.9181572987637804,0.8735833333333334,0.8521562074248379,0.0428417160436421,0.9429824561403508
mlp1_s009,18,Healthcare,0.6946524483299165,0.915478254209552,0.8220833333333334,0.8381070448408349,0.0375177354674846,0.9519015659955258
mlp1_s036,18,RLV,0.6672885630419176,0.91351079197617,0.7221666666666667,0.7734453115877957,0.0811503772878321,0.875
mlp1_s036,18,Healthcare,0.7080259513841449,0.9119422505194196,0.7108333333333334,0.7703305533753402,0.0707654658545186,0.889261744966443
mlp1_r1,18,RLV,0.6941358300632349,0.9170975649335154,0.8441666666666667,0.8370368444357881,0.0163828473967394,0.975877192982456
mlp1_r1,18,Healthcare,0.6898480515565023,0.914532581152897,0.8025833333333334,0.8298904722870397,0.0250278741499224,0.9630872483221476
mlp1_r4,18,RLV,0.6994357957864282,0.9171570643522275,0.8294166666666668,0.8340016586696346,0.0298601485717315,0.9660087719298246
mlp1_r4,18,Healthcare,0.6963131063288416,0.91493068625553,0.8026666666666666,0.832227575595694,0.0354975769580396,0.9619686800894854
attn1,18,RLV,0.702767071457656,0.918631184144381,0.875,0.8473848144096692,0.0952109773702595,0.9035087719298246
attn1,18,Healthcare,0.691671497207559,0.915757264142796,0.8390000000000001,0.8341058792430525,0.0797984143991235,0.9049217002237137
mlp1_tanh_s018_r2,19,RLV,0.6682839797798626,0.913833282116172,0.8421666666666667,0.8380810704364788,0.0,1.0
mlp1_tanh_s018_r2,19,Healthcare,0.6693646899458897,0.9149073342067896,0.80875,0.8118702698141189,0.0,1.0
mlp1_relu,19,RLV,0.6945309518973076,0.9149225185353924,0.8576666666666665,0.8526273140573589,0.0582561900626503,0.9605695509309968
mlp1_relu,19,Healthcare,0.6743960640584344,0.9154907616426377,0.8208333333333334,0.8200221435153293,0.0534646421550371,0.9646522234891676
mlp2_tanh,19,RLV,0.6931572852576076,0.9147474219228612,0.863,0.8499419971543865,0.0992198199093206,0.8970427163198248
mlp2_tanh,19,Healthcare,0.6962159204517628,0.9163046608514952,0.8422499999999999,0.8319752388855401,0.0643176796972228,0.9395667046750285
mlp1_s009,19,RLV,0.6817291095832946,0.9147309867439856,0.858,0.8490495928567295,0.0387583415424103,0.95947426067908
mlp1_s009,19,Healthcare,0.6777805076216888,0.9157191586528592,0.8274166666666667,0.8227812558417469,0.0364750729770812,0.9657924743443558
mlp1_s036,19,RLV,0.6339204784162245,0.9111328788575732,0.7955833333333332,0.8028177008606251,0.073808990236792,0.9079956188389924
mlp1_s036,19,Healthcare,0.6489904473315957,0.9124958898137676,0.7402500000000001,0.7666452588434506,0.070670846810279,0.8985176738882554
mlp1_r1,19,RLV,0.6770835935452858,0.9141616493237747,0.8484999999999999,0.8399133527854894,0.0302397783879835,0.9671412924424972
mlp1_r1,19,Healthcare,0.6642610811477777,0.9148884811223856,0.8093333333333333,0.8079205961233882,0.0195056964171245,0.9863169897377424
mlp1_r4,19,RLV,0.6640866226646258,0.9133544190583796,0.8315,0.8328777489229049,0.0389995965338849,0.9496166484118292
mlp1_r4,19,Healthcare,0.6718207069862823,0.9152376792837188,0.8113333333333332,0.811382614617689,0.0229753450759116,0.982896237172178
attn1,19,RLV,0.6910442099210004,0.9151260096436354,0.8636666666666666,0.8504875537592136,0.0686858827772261,0.9309967141292442
attn1,19,Healthcare,0.6789029978701189,0.91532459485395,0.8225,0.8242002862391622,0.0960546997241823,0.8859749144811858
mlp1_tanh_s018_r2,20,RLV,0.7153737616677911,0.9180901920059164,0.8970833333333332,0.8714761572099152,0.0,1.0
mlp1_tanh_s018_r2,20,Healthcare,0.6896534532711877,0.9145090926118982,0.8080833333333334,0.8227813453019643,0.0,1.0
mlp1_relu,20,RLV,0.7134816974706805,0.9185939313378324,0.9023333333333332,0.8722894854377182,0.0447975012725668,0.976112920738328
mlp1_relu,20,Healthcare,0.6876101179196571,0.9143916845604952,0.8064166666666667,0.8217181956442573,0.0099254369546908,0.9988610478359908
mlp2_tanh,20,RLV,0.7016256643687376,0.9174354240888536,0.8649166666666668,0.8549240923459566,0.0960760410996974,0.9163952225841476
mlp2_tanh,20,Healthcare,0.6970595020914431,0.9150580691702735,0.8178333333333333,0.8330677760347086,0.0681648364225523,0.9134396355353076
mlp1_s009,20,RLV,0.7078926958159885,0.9184116426241472,0.9005000000000001,0.870323960973514,0.0268234183289999,0.977198697068404
mlp1_s009,20,Healthcare,0.6941588842850669,0.9149505587446872,0.8250833333333333,0.8369878707323055,0.0308668817225112,0.9681093394077448
mlp1_s036,20,RLV,0.7279614058977729,0.9167658531458872,0.8591666666666667,0.8608305867723174,0.0517894212325353,0.9522258414766558
mlp1_s036,20,Healthcare,0.6800739628385285,0.9128331314371476,0.7428333333333333,0.7758841443833697,0.0612494044526355,0.8895216400911162
mlp1_r1,20,RLV,0.7123684602373247,0.9178715468687046,0.8881666666666667,0.868100398463812,0.0127411813299402,0.98371335504886
mlp1_r1,20,Healthcare,0.7008511427176981,0.9149266235103763,0.80625,0.8252077005356268,0.0174772084990268,0.9749430523917996
mlp1_r4,20,RLV,0.7229813634391467,0.9187555667731776,0.8965000000000001,0.8737409332801442,0.0237613874306878,0.981541802388708
mlp1_r4,20,Healthcare,0.7002692927500341,0.9150364259118168,0.8170000000000001,0.8312409448031834,0.0197228934143978,0.9726651480637812
attn1,20,RLV,0.6856782014215955,0.9172281384554576,0.8840833333333333,0.8581218208680252,0.0661918177086112,0.9435396308360476
attn1,20,Healthcare,0.7002280078125608,0.915248605973592,0.8325,0.8412102939498399,0.0436060971568616,0.9521640091116174
mlp1_tanh_s018_r2,21,RLV,0.7110220007281072,0.9159121992860034,0.8792500000000001,0.8612653715102784,0.0,1.0
mlp1_tanh_s018_r2,21,Healthcare,0.7419399397634866,0.9159723301685444,0.83375,0.8480563208365345,0.0,1.0
mlp1_relu,21,RLV,0.708798022160062,0.9163306979398664,0.89275,0.867976170607898,0.0673837514648386,0.9665551839464884
mlp1_relu,21,Healthcare,0.7448986588036769,0.9164712552700696,0.8425833333333332,0.852206239636958,0.0250358393355397,0.9854586129753916
mlp2_tanh,21,RLV,0.7177044057035314,0.9165741871471872,0.8893333333333334,0.8691439623405719,0.0816181177921319,0.9331103678929766
mlp2_tanh,21,Healthcare,0.74575772183038,0.9170690655183744,0.8690000000000001,0.869219792496967,0.0778076673578998,0.9250559284116332
mlp1_s009,21,RLV,0.7129934659150448,0.9163917483342672,0.9005,0.8710824472872355,0.0415482301149372,0.9643255295429208
mlp1_s009,21,Healthcare,0.7383579316128736,0.9169996792567932,0.8674166666666667,0.8639802496348316,0.0406416208586,0.9563758389261744
mlp1_s036,21,RLV,0.7039893329871812,0.9146431546182118,0.8034166666666667,0.813971286018475,0.0766958949907758,0.8985507246376812
mlp1_s036,21,Healthcare,0.7470708791916935,0.9135443096853266,0.7503333333333333,0.7965279208375082,0.0772199928683451,0.9026845637583892
mlp1_r1,21,RLV,0.7209256403678254,0.915948308933558,0.8829166666666666,0.8653160766726691,0.0232042534208315,0.9732441471571908
mlp1_r1,21,Healthcare,0.7422884153014454,0.9158083858335434,0.8296666666666667,0.8439882040458463,0.0269471221623718,0.9843400447427292
mlp1_r4,21,RLV,0.7174567234278922,0.915751270881282,0.8819999999999999,0.8613283540766516,0.0194313618709532,0.9777034559643256
mlp1_r4,21,Healthcare,0.7380358354769898,0.9161243085281346,0.8365833333333333,0.8446614781873254,0.0275845271210645,0.9798657718120806
attn1,21,RLV,0.7132285708501861,0.9160977900807192,0.8872500000000001,0.8644687125679941,0.0917903582548077,0.9286510590858416
attn1,21,Healthcare,0.7280730669113908,0.9167445844964146,0.8665833333333333,0.8633675032008221,0.1033450514819873,0.8914988814317674
mlp1_tanh_s018_r2,22,RLV,0.7022094094063136,0.9161026098136398,0.8680833333333333,0.8531853423284153,0.0,1.0
mlp1_tanh_s018_r2,22,Healthcare,0.7330806722074201,0.918442201857548,0.8543333333333334,0.8574671217806548,0.0,1.0
mlp1_relu,22,RLV,0.7020418259492788,0.9161018319612788,0.8670833333333334,0.8528439545551523,0.0016728258295493,0.9988851727982164
mlp1_relu,22,Healthcare,0.7254420812128809,0.91868425438084,0.8615,0.8613646278295277,0.0657619809525262,0.933184855233853
mlp2_tanh,22,RLV,0.6915202912192128,0.9149887484851044,0.8678333333333333,0.8467080539930791,0.0841334814033745,0.9286510590858416
mlp2_tanh,22,Healthcare,0.7186855349554091,0.9168357676739426,0.8325833333333332,0.8466716412856882,0.118430565176485,0.8652561247216035
mlp1_s009,22,RLV,0.6985497042958938,0.915935767942036,0.877,0.8566883151359562,0.0318720353568337,0.9687848383500556
mlp1_s009,22,Healthcare,0.7278889584898893,0.9185715696205268,0.8732500000000001,0.8660632656604835,0.0358318180748326,0.955456570155902
mlp1_s036,22,RLV,0.7062624640436157,0.9151543304011642,0.8455833333333334,0.8382081361782276,0.0602798373573595,0.9509476031215162
mlp1_s036,22,Healthcare,0.7356048310823459,0.9176192496051664,0.7978333333333333,0.8250296401346319,0.0679300791851065,0.9198218262806236
mlp1_r1,22,RLV,0.6964161939055677,0.9157415469210154,0.8708333333333335,0.8544602795256937,0.0150182622139788,0.9888517279821628
mlp1_r1,22,Healthcare,0.737829294983324,0.918687023084397,0.8624166666666666,0.862494989188253,0.0319378963202382,0.9643652561247216
mlp1_r4,22,RLV,0.701779154548539,0.9160502916364665,0.866,0.8510916237545604,0.0372470972518208,0.9721293199554067
