k,domain,gene_dropped,A_triad_mean,A_triad_std,TS_mean,SR,Rel,Rel_delta_vs_full,baseline_balanced_accuracy_mean,baseline_balanced_accuracy_std,baseline_f1_mean
40,Healthcare,S,0.6041920910623498,0.0,0.9165486331723589,0.8694999999999999,0.8330096530541339,0.00352417011604389,0.47848699763593383,0.0,0.6111111111111112
40,Healthcare,A,0.6625344372701281,0.0,0.9165448281206455,0.8588333333333332,0.8498020316692274,0.020316548731137418,0.5894562647754138,0.0,0.7139107611548556
40,Healthcare,D,0.662990473169895,0.0,0.9153467890325324,0.8751666666666666,0.8536816170515317,0.02419613411344168,0.4964066193853428,0.0,0.7153652392947103
40,Healthcare,E,0.6460478685191299,0.0,0.9161262733852431,0.8584999999999999,0.8442869644767331,0.014801481538643135,0.5429314420803782,0.0,0.7146529562982005
41,RLV,S,0.7131174292722534,0.0,0.9215617747591602,0.9243333333333333,0.8828329411334342,0.026977314362350735,0.47390949857317566,0.0,0.6267806267806267
41,RLV,A,0.7362943865674394,0.0,0.9219441598250613,0.8845000000000001,0.8802651048871959,0.024409478116112382,0.5905693708384292,0.0,0.7258064516129032
41,RLV,D,0.5852148915131562,0.0,0.9176633888516657,0.8989166666666667,0.8335459615143018,-0.022309665256781686,0.584997961679576,0.0,0.672316384180791
41,RLV,E,0.7387642498423319,0.0,0.9190593192678097,0.8955000000000001,0.8830366946278881,0.02718106785680463,0.5552384834896045,0.0,0.6923076923076923
41,Healthcare,S,0.683167467045758,0.0,0.919465587355782,0.8821666666666667,0.8627864680276992,0.03213119613948534,0.5651023288637967,0.0,0.6954177897574124
41,Healthcare,A,0.670778033226861,0.0,0.9182477658736745,0.8314166666666667,0.8459396078312484,0.015284335943034577,0.6219124911785463,0.0,0.7306666666666667
41,Healthcare,D,0.6792487499392236,0.0,0.9157478991176947,0.8607499999999999,0.8554023766189354,0.024747104730721503,0.5866266760762173,0.0,0.7027027027027027
41,Healthcare,E,0.6711019408214849,0.0,0.9175470657842864,0.8410833333333333,0.848328325381513,0.017673053493299173,0.5572512350035286,0.0,0.6420454545454546
42,RLV,S,0.6832600795362883,0.0,0.92180012081407,0.8879166666666667,0.8647662943884342,0.02254105060330469,0.5104863221884498,0.0,0.7464114832535885
42,RLV,A,0.7091733192532464,0.0,0.9182209288400045,0.8675833333333333,0.8669672535998981,0.024742009814768595,0.6686423505572442,0.0,0.76
42,RLV,D,0.6052802754276797,0.0,0.9164833128940673,0.8868333333333334,0.8374922039933239,-0.0047330397918056155,0.5283181357649442,0.0,0.71
42,RLV,E,0.7001499019735894,0.0,0.9180371484633923,0.8873333333333333,0.8690295036024324,0.026804259817302833,0.5265957446808511,0.0,0.6735751295336787
42,Healthcare,S,0.6661311266200155,0.0,0.9171132507960829,0.85725,0.8506923893357248,0.0172988726525648,0.5017083756579555,0.0,0.615819209039548
42,Healthcare,A,0.7109816342855311,0.0,0.9171920862490901,0.8523333333333332,0.8634397506748651,0.03004623399170514,0.45410471881060116,0.0,0.5971830985915493
42,Healthcare,D,0.6986491374213463,0.0,0.917615500086008,0.8401666666666666,0.8566853275327398,0.023291810849579875,0.4586296056884292,0.0,0.6050420168067226
42,Healthcare,E,0.7016830638295531,0.0,0.9184231890944469,0.8606666666666666,0.8629878961078356,0.029594379424675576,0.47557484532274447,0.0,0.6486486486486487
43,RLV,S,0.6698675855748135,0.0,0.9169892259115264,0.8825,0.858058657486671,0.027027208103813982,0.49286005711954306,0.0,0.6595744680851063
43,RLV,A,0.6908655548587662,0.0,0.915377885020317,0.8743333333333334,0.8623185884233918,0.03128713904053482,0.5869543043655651,0.0,0.755
43,RLV,D,0.6256877254408869,0.0,0.9123625976327157,0.8876666666666666,0.8437110848380196,0.012679635455162597,0.5933292533659731,0.0,0.71875
43,RLV,E,0.6560874967402727,0.0,0.914193370066513,0.8659166666666667,0.8489243325816322,0.017892883198775245,0.5920032639738881,0.0,0.7474747474747475
43,Healthcare,S,0.6394121064577379,0.0,0.9155145698896556,0.8205,0.8324941207599397,0.024191612763924564,0.6276401067479984,0.0,0.7467362924281984
43,Healthcare,A,0.6854944278929486,0.0,0.9164666521847068,0.84325,0.8531379015736916,0.04483539357767652,0.6081585970263057,0.0,0.6647727272727273
43,Healthcare,D,0.7251538208308052,0.0,0.9149834511244139,0.8394166666666666,0.863883624412428,0.055581116416412946,0.634616850934045,0.0,0.7564766839378239
43,Healthcare,E,0.6776104969226054,0.0,0.9162495346820729,0.82175,0.845149232146937,0.03684672415092194,0.5411361036980556,0.0,0.7015706806282722
44,RLV,S,0.6186984816473422,0.0,0.9135929554825495,0.8885000000000001,0.8418259442151815,0.0010677883077472305,0.5683760683760684,0.0,0.6576819407008087
44,RLV,A,0.6825604782590013,0.0,0.9147522054128713,0.872,0.8589942803167446,0.018236124409310328,0.5405982905982907,0.0,0.6505376344086021
44,RLV,D,0.6269221674283673,0.0,0.91583906439092,0.9291666666666666,0.8546368269237551,0.013878671016320787,0.48717948717948717,0.0,0.5983379501385041
44,RLV,E,0.6657578272329975,0.0,0.914119337883944,0.8885833333333334,0.8575398978812421,0.016781741973807773,0.5598290598290598,0.0,0.6222222222222222
44,Healthcare,S,0.6528901185341499,0.0,0.9157796508934678,0.8706666666666666,0.849416612830337,0.0077708673867649125,0.5596023413546409,0.0,0.6353591160220995
44,Healthcare,A,0.7047120921935393,0.0,0.9172247395726827,0.8519166666666667,0.8614322954728898,0.01978655002931773,0.52824491312831,0.0,0.6631299734748011
44,Healthcare,D,0.732603470999332,0.0,0.9119071796919413,0.8615833333333334,0.8710221998658589,0.02937645442228687,0.6089844838799592,0.0,0.670299727520436
44,Healthcare,E,0.6784913545288372,0.0,0.9141544830698622,0.8680833333333333,0.8566064346876706,0.014960689244098546,0.4611167889993496,0.0,0.5810055865921788
45,RLV,S,0.7383258243529446,0.0,0.9226805635894828,0.9394166666666667,0.8944157187414015,0.009258825718071018,0.5458227848101266,0.0,0.6737967914438503
45,RLV,A,0.7581057934223475,0.0,0.9196258405769546,0.9293333333333333,0.8971769846406571,0.012020091617326645,0.5037130801687764,0.0,0.6666666666666666
45,RLV,D,0.622562326701194,0.0,0.9145635597444608,0.9200833333333333,0.8507578663362028,-0.03439902668712769,0.5511392405063291,0.0,0.7131782945736435
45,RLV,E,0.7628269141164497,0.0,0.9183095260285785,0.9357500000000001,0.8997953266028277,0.014638433579497234,0.6216877637130802,0.0,0.7352185089974294
45,Healthcare,S,0.6471099027216178,0.0,0.917216051733699,0.8683333333333333,0.8472938250044862,0.014374255106359923,0.4039351851851852,0.0,0.601123595505618
45,Healthcare,A,0.6983730526954339,0.0,0.9171084465703432,0.8675833333333334,0.8633856811113441,0.03046611121321774,0.6145833333333333,0.0,0.6724137931034483
45,Healthcare,D,0.6668383515040096,0.0,0.9131681201994728,0.8628333333333333,0.8513821808344697,0.018462610936343382,0.6030092592592593,0.0,0.6530612244897959
45,Healthcare,E,0.6676556735110518,0.0,0.917848243586548,0.8552500000000001,0.8508522016525428,0.017932631754416506,0.6006944444444444,0.0,0.6798866855524079
46,RLV,S,0.6406984500870215,0.0,0.9179354958843504,0.8804166666666666,0.8482786239086361,0.024167582437418678,0.59375,0.0,0.6847826086956522
46,RLV,A,0.6704467472961273,0.0,0.9152418063622858,0.8452500000000001,0.8486357620937903,0.024524720622572938,0.6183035714285714,0.0,0.7229551451187335
46,RLV,D,0.5651992224309786,0.0,0.912844801650067,0.8935000000000001,0.8239925115050319,-0.00011852996618544331,0.5186011904761905,0.0,0.6684491978609626
46,RLV,E,0.6894397290270229,0.0,0.9147805203025846,0.8366666666666666,0.8522979035878157,0.028186862116598266,0.6324404761904762,0.0,0.7165775401069518
46,Healthcare,S,0.684178385045095,0.0,0.9183506725128843,0.868,0.8593585569992028,0.011438932694334936,0.6748511904761905,0.0,0.7393617021276596
46,Healthcare,A,0.7117574890025838,0.0,0.9202907198625019,0.8697499999999999,0.8687861350033402,0.02086651069847234,0.5625,0.0,0.6792452830188679
46,Healthcare,D,0.7328662100962416,0.0,0.9173344424592244,0.8725833333333333,0.8751647725426425,0.027245148237774575,0.6532738095238095,0.0,0.7204301075268817
46,Healthcare,E,0.6900350314214262,0.0,0.917702553434762,0.8434999999999999,0.8548984734850124,0.006978849180144464,0.6421130952380952,0.0,0.7029972752043597
47,RLV,S,0.6671159564405128,0.0,0.9199553407634478,0.8641666666666667,0.8533779083545566,0.02094940065412132,0.5645584224879379,0.0,0.6984126984126984
47,RLV,A,0.7163522027698009,0.0,0.921107606221307,0.89275,0.8760758466527393,0.04364733895230399,0.5773547304384309,0.0,0.6846361185983828
47,RLV,D,0.5873164195171984,0.0,0.9174364622976635,0.8859166666666667,0.8312090303598857,-0.0012194773405496129,0.5993811621564926,0.0,0.7191601049868767
47,RLV,E,0.695681603662709,0.0,0.9170783283669864,0.8638333333333332,0.8616119765199411,0.029183468819505842,0.5359240612544578,0.0,0.6520547945205479
47,Healthcare,S,0.6751513740755849,0.0,0.9162695251167731,0.8769999999999999,0.8582345577348258,0.00892688938127284,0.589626239511823,0.0,0.7216494845360825
47,Healthcare,A,0.7332612842175189,0.0,0.9213248006353292,0.8746666666666667,0.8767555490299139,0.027447880676360947,0.5873379099923723,0.0,0.7034120734908137
47,Healthcare,D,0.7152225269201806,0.0,0.9179843444927195,0.8809166666666667,0.8720729616806425,0.022765293327089542,0.6441647597254005,0.0,0.759493670886076
47,Healthcare,E,0.6947106174447192,0.0,0.9173000778975557,0.8498333333333333,0.8578518300545789,0.008544161701025899,0.6311022120518688,0.0,0.7544303797468355
48,RLV,S,0.6826194813545281,0.0,0.9183543330694257,0.9265000000000001,0.8729886461033434,0.0033713858427115717,0.5261235180590019,0.0,0.6945169712793734
48,RLV,A,0.7265811639579508,0.0,0.9201072052925223,0.914,0.8841321649054938,0.014514904644862048,0.5937413840639647,0.0,0.7300771208226221
48,RLV,D,0.5779667464972329,0.0,0.9152037649952823,0.9094166666666668,0.8328099202845414,-0.036807339976090425,0.6100771987868762,0.0,0.6846361185983828
48,RLV,E,0.7471837758758254,0.0,0.9170561447547282,0.907,0.8878869265092777,0.0182696662486459,0.630272952853598,0.0,0.7403598971722365
48,Healthcare,S,0.6270303640143026,0.0,0.9168040125579588,0.9010833333333333,0.8483645420630325,-0.007819443910579205,0.6132615666513972,0.0,0.6878306878306878
48,Healthcare,A,0.7254203538283552,0.0,0.9162257020989054,0.8839166666666667,0.8754893804705713,0.01930539449695967,0.5698007329363262,0.0,0.6976744186046512
48,Healthcare,D,0.7156161705479951,0.0,0.9151141014321926,0.90375,0.8771036653456643,0.020919679372052635,0.5541685753550161,0.0,0.6925064599483204
48,Healthcare,E,0.7120686885620806,0.0,0.9178702271505369,0.8948333333333334,0.8745030558730379,0.01831906989942622,0.6015803939532753,0.0,0.746268656716418
49,RLV,S,0.6762270034341119,0.0,0.9136986351188408,0.8605833333333334,0.8539296711899406,0.029218494303772546,0.5313453066757031,0.0,0.6432432432432432
49,RLV,A,0.6887298454759346,0.0,0.9153395023028205,0.85175,0.8560237470006055,0.031312570114437444,0.5225347339884785,0.0,0.6284153005464481
49,RLV,D,0.5911851258615132,0.0,0.9123067720870874,0.8771666666666667,0.8293476707324138,0.0046364938462457594,0.5413419179939004,0.0,0.7121212121212122
49,RLV,E,0.6493364385454486,0.0,0.9139851354446163,0.84725,0.8420834291371041,0.017372252250936082,0.5201202982039986,0.0,0.6666666666666666
49,Healthcare,S,0.6691758034035313,0.0,0.9187505897499864,0.88625,0.8591589667057643,0.0191965741541803,0.4675,0.0,0.6702127659574468
49,Healthcare,A,0.7175276068485728,0.0,0.9194079974695704,0.8746666666666667,0.8715601542661913,0.031597761714607264,0.6277777777777778,0.0,0.6906077348066298
49,Healthcare,D,0.7242787261610979,0.0,0.9170362015389881,0.8779166666666666,0.8738489643742203,0.033886571822636324,0.5041666666666667,0.0,0.6557377049180327
49,Healthcare,E,0.6738875544633679,0.0,0.9188157925627742,0.8771666666666667,0.8584687718851353,0.01850637933355126,0.4636111111111111,0.0,0.6260387811634349
